transaccion_id,cliente_id,monto,categoria,fecha,categoria_nombre,mes,margen_beneficio,proveedor_principal,precio_promedio_mercado,participacion_mercado,crecimiento_anual,competidores_principales,rating_promedio,beneficio,año,trimestre,dia_semana,es_fin_semana,beneficio_calculado,categoria_rentabilidad,tipo_compra,nombre_dia,monto_normalizado,valor_cliente,categoria_ingreso,fidelidad
3558,718,40.68109406012227,1,2024-02-23,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.170273515030567,2024,1,4,False,10.170273515030567,Baja,Micro,Viernes,0.1356097624233984,Bajo_Valor,Medio,Insatisfecho
3559,718,42.358539664534746,5,2024-08-10,Libros y Medios,8,0.45,BookHub,24.99,0.08,-0.03,25,4.7,19.061342849040635,2024,3,5,True,19.061342849040635,Baja,Micro,Sábado,0.1415740092304709,Bajo_Valor,Medio,Insatisfecho
3560,718,122.30403825184122,3,2024-09-10,Hogar y Jardín,9,0.3,HomeMax,149.99,0.18,0.06,15,4.1,36.691211475552365,2024,3,1,False,36.691211475552365,Media,Pequeña,Martes,0.4258244692363968,Bajo_Valor,Medio,Insatisfecho
3561,718,105.96520374461367,2,2024-03-08,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,42.386081497845474,2024,1,4,False,42.386081497845474,Media,Pequeña,Viernes,0.3677308766425851,Bajo_Valor,Medio,Insatisfecho
3562,718,55.36665611680015,3,2024-02-22,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,16.609996835040043,2024,1,3,False,16.609996835040043,Baja,Pequeña,Jueves,0.1878250571406804,Bajo_Valor,Medio,Insatisfecho
3563,719,110.93561123433302,1,2024-09-01,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,27.733902808583256,2024,3,6,True,27.733902808583256,Media,Pequeña,Domingo,0.3854034240697138,Medio_Valor,Medio,Muy_Satisfecho
3564,719,75.64084903819692,3,2024-02-09,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,22.692254711459075,2024,1,4,False,22.692254711459075,Baja,Pequeña,Viernes,0.2599110252813674,Medio_Valor,Medio,Muy_Satisfecho
3565,719,51.563253698637936,1,2024-12-07,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,12.890813424659484,2024,4,5,True,12.890813424659484,Baja,Pequeña,Sábado,0.1743018581356782,Medio_Valor,Medio,Muy_Satisfecho
3566,719,101.95095493128768,2,2024-12-16,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,40.78038197251507,2024,4,0,False,40.78038197251507,Media,Pequeña,Lunes,0.3534580020976845,Medio_Valor,Medio,Muy_Satisfecho
3567,719,71.30455401336077,3,2024-05-17,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,21.391366204008232,2024,2,4,False,21.391366204008232,Baja,Pequeña,Viernes,0.2444930983522484,Medio_Valor,Medio,Muy_Satisfecho
3568,719,17.94694761128702,4,2024-09-22,Deportes,9,0.35,SportPro,119.99,0.12,0.15,10,4.3,6.281431663950456,2024,3,6,True,6.281431663950456,Baja,Micro,Domingo,0.054777299056292,Medio_Valor,Medio,Muy_Satisfecho
3569,719,102.01525634163588,3,2024-05-17,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,30.604576902490763,2024,2,4,False,30.604576902490763,Media,Pequeña,Viernes,0.3536866291722976,Medio_Valor,Medio,Muy_Satisfecho
3570,719,65.2352309391377,1,2024-10-18,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.308807734784423,2024,4,4,False,16.308807734784423,Baja,Pequeña,Viernes,0.222913298285226,Medio_Valor,Medio,Muy_Satisfecho
3571,720,154.61557500306907,4,2024-07-28,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,54.11545125107417,2024,3,6,True,54.11545125107417,Media,Grande,Domingo,0.5407098517448897,Bajo_Valor,Bajo,Muy_Satisfecho
3572,720,113.80313561936,3,2024-06-20,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,34.140940685808,2024,2,3,False,34.140940685808,Media,Pequeña,Jueves,0.3955990590951428,Bajo_Valor,Bajo,Muy_Satisfecho
3573,720,79.12528357991435,3,2024-07-03,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,23.737585073974305,2024,3,2,False,23.737585073974305,Baja,Pequeña,Miércoles,0.2723001170857305,Bajo_Valor,Bajo,Muy_Satisfecho
3574,720,56.34272861265027,1,2024-10-25,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,14.085682153162567,2024,4,4,False,14.085682153162567,Baja,Pequeña,Viernes,0.1912955346640838,Bajo_Valor,Bajo,Muy_Satisfecho
3575,720,70.15551880979125,4,2024-08-27,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,24.554431583426936,2024,3,1,False,24.554431583426936,Baja,Pequeña,Martes,0.2404076427487543,Bajo_Valor,Bajo,Muy_Satisfecho
3576,720,39.35796785850876,5,2024-07-29,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,17.71108553632894,2024,3,0,False,17.71108553632894,Baja,Micro,Lunes,0.1309053170437276,Bajo_Valor,Bajo,Muy_Satisfecho
3577,721,79.11441145889387,4,2024-12-28,Deportes,12,0.35,SportPro,119.99,0.12,0.15,10,4.3,27.69004401061285,2024,4,5,True,27.69004401061285,Media,Pequeña,Sábado,0.272261460682857,Riesgo,Medio,Insatisfecho
3578,721,161.10264253757,5,2024-05-30,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,72.4961891419065,2024,2,3,False,72.4961891419065,Media,Grande,Jueves,0.5637749643948242,Riesgo,Medio,Insatisfecho
3579,721,190.3872890748216,2,2024-05-03,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,76.15491562992865,2024,2,4,False,76.15491562992865,Alta,Grande,Viernes,0.6678980782213529,Riesgo,Medio,Insatisfecho
3580,722,135.50099689385254,4,2024-02-18,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,47.42534891284839,2024,1,6,True,47.42534891284839,Media,Pequeña,Domingo,0.4727469555671845,Bajo_Valor,Medio,Satisfecho
3581,722,76.48813801937087,2,2024-05-03,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,30.595255207748348,2024,2,4,False,30.595255207748348,Media,Pequeña,Viernes,0.2629236061885167,Bajo_Valor,Medio,Satisfecho
3582,722,26.031359453567728,1,2024-03-08,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.507839863391932,2024,1,4,False,6.507839863391932,Baja,Micro,Viernes,0.0835218541050802,Bajo_Valor,Medio,Satisfecho
3583,722,67.62592485526905,3,2024-12-23,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.28777745658072,2024,4,0,False,20.287777456580717,Baja,Pequeña,Lunes,0.2314135372905726,Bajo_Valor,Medio,Satisfecho
3584,723,118.0090012726534,3,2024-08-18,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,35.40270038179602,2024,3,6,True,35.40270038179602,Media,Pequeña,Domingo,0.4105532374766333,Riesgo,Medio,Insatisfecho
3585,723,110.673339780817,1,2024-12-11,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,27.66833494520425,2024,4,2,False,27.66833494520425,Media,Pequeña,Miércoles,0.3844709040076001,Riesgo,Medio,Insatisfecho
3586,723,63.82442303097078,1,2024-01-09,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,15.956105757742694,2024,1,1,False,15.956105757742694,Baja,Pequeña,Martes,0.2178970959478487,Riesgo,Medio,Insatisfecho
3587,723,60.77727863731657,1,2024-09-22,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,15.194319659329144,2024,3,6,True,15.194319659329144,Baja,Pequeña,Domingo,0.2070628124558922,Riesgo,Medio,Insatisfecho
3588,723,88.27537699120789,2,2024-05-04,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,35.31015079648316,2024,2,5,True,35.31015079648316,Media,Pequeña,Sábado,0.3048337594698228,Riesgo,Medio,Insatisfecho
3589,724,72.72127196761222,1,2024-11-16,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,18.180317991903056,2024,4,5,True,18.180317991903056,Baja,Pequeña,Sábado,0.2495303141719089,Medio_Valor,Medio,Muy_Satisfecho
3590,724,67.40908945112506,1,2024-04-21,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.852272362781264,2024,2,6,True,16.852272362781264,Baja,Pequeña,Domingo,0.2306425675116277,Medio_Valor,Medio,Muy_Satisfecho
3591,724,65.46926524949232,2,2024-11-23,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,26.18770609979693,2024,4,5,True,26.18770609979693,Media,Pequeña,Sábado,0.2237454196873188,Medio_Valor,Medio,Muy_Satisfecho
3592,725,146.03531340020442,5,2024-11-25,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,65.715891030092,2024,4,0,False,65.715891030092,Media,Pequeña,Lunes,0.5102022765757643,Bajo_Valor,Bajo,Muy_Satisfecho
3593,725,35.95498622054596,4,2024-02-23,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,12.584245177191086,2024,1,4,False,12.584245177191086,Baja,Micro,Viernes,0.1188058353583856,Bajo_Valor,Bajo,Muy_Satisfecho
3594,725,58.63193724586439,2,2024-03-29,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,23.45277489834576,2024,1,4,False,23.45277489834576,Baja,Pequeña,Viernes,0.1994349373639122,Bajo_Valor,Bajo,Muy_Satisfecho
3595,725,60.67870708095702,5,2024-04-04,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,27.305418186430657,2024,2,3,False,27.305418186430657,Media,Pequeña,Jueves,0.2067123360596745,Bajo_Valor,Bajo,Muy_Satisfecho
3596,725,77.7044477026847,3,2024-12-24,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,23.31133431080541,2024,4,1,False,23.31133431080541,Baja,Pequeña,Martes,0.2672482597725337,Bajo_Valor,Bajo,Muy_Satisfecho
3597,726,71.37157540375908,2,2024-09-06,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,28.548630161503635,2024,3,4,False,28.548630161503635,Media,Pequeña,Viernes,0.2447313964601794,Alto_Valor,Alto,Muy_Satisfecho
3598,726,68.59065803362603,2,2024-11-12,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,27.436263213450413,2024,4,1,False,27.436263213450413,Media,Pequeña,Martes,0.2348436972692671,Alto_Valor,Alto,Muy_Satisfecho
3599,726,37.46874445096239,2,2024-06-14,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.987497780384956,2024,2,4,False,14.987497780384956,Baja,Micro,Viernes,0.1241880830263231,Alto_Valor,Alto,Muy_Satisfecho
3600,726,71.31313840513266,1,2024-08-14,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.828284601283166,2024,3,2,False,17.828284601283166,Baja,Pequeña,Miércoles,0.2445236206124525,Alto_Valor,Alto,Muy_Satisfecho
3601,726,100.51112021010444,2,2024-05-15,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,40.20444808404178,2024,2,2,False,40.20444808404178,Media,Pequeña,Miércoles,0.3483385933872381,Alto_Valor,Alto,Muy_Satisfecho
3602,726,79.26237153851089,2,2024-03-05,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,31.70494861540436,2024,1,1,False,31.70494861540436,Media,Pequeña,Martes,0.2727875405927562,Alto_Valor,Alto,Muy_Satisfecho
3603,726,35.51227919874234,2,2024-01-05,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.204911679496938,2024,1,4,False,14.204911679496938,Baja,Micro,Viernes,0.1172317670641201,Alto_Valor,Alto,Muy_Satisfecho
3604,726,74.85146940685831,4,2024-04-29,Deportes,4,0.35,SportPro,119.99,0.12,0.15,10,4.3,26.19801429240041,2024,2,0,False,26.19801429240041,Media,Pequeña,Lunes,0.2571043441386854,Alto_Valor,Alto,Muy_Satisfecho
3605,727,72.09217054746414,2,2024-08-06,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,28.836868218985657,2024,3,1,False,28.836868218985657,Media,Pequeña,Martes,0.2472935107092075,Riesgo,Bajo,Insatisfecho
3606,727,57.24800512077516,3,2024-12-30,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,17.174401536232548,2024,4,0,False,17.174401536232548,Baja,Pequeña,Lunes,0.1945142932985808,Riesgo,Bajo,Insatisfecho
3607,727,79.76184233987965,3,2024-02-12,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,23.92855270196389,2024,1,0,False,23.92855270196389,Baja,Pequeña,Lunes,0.2745634355156398,Riesgo,Bajo,Insatisfecho
3608,727,47.85663400715534,5,2024-07-06,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,21.535485303219904,2024,3,5,True,21.535485303219904,Baja,Micro,Sábado,0.1611227752480992,Riesgo,Bajo,Insatisfecho
3609,727,102.98405962528868,2,2024-01-26,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,41.19362385011547,2024,1,4,False,41.19362385011547,Media,Pequeña,Viernes,0.3571312606262228,Riesgo,Bajo,Insatisfecho
3610,727,183.97013978203108,5,2024-09-23,Libros y Medios,9,0.45,BookHub,24.99,0.08,-0.03,25,4.7,82.786562901914,2024,3,0,False,82.786562901914,Alta,Grande,Lunes,0.6450815635878195,Riesgo,Bajo,Insatisfecho
3611,727,107.9971797657164,4,2024-06-10,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,37.799012918000734,2024,2,0,False,37.799012918000734,Media,Pequeña,Lunes,0.3749556751481406,Riesgo,Bajo,Insatisfecho
3612,727,43.09267750117617,3,2024-08-20,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,12.92780325035285,2024,3,1,False,12.92780325035285,Baja,Micro,Martes,0.1441842752424489,Riesgo,Bajo,Insatisfecho
3613,728,99.8457360860008,3,2024-05-09,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.95372082580024,2024,2,3,False,29.95372082580024,Media,Pequeña,Jueves,0.3459727848464289,Bajo_Valor,Medio,Insatisfecho
3614,728,113.99656638842713,1,2024-01-21,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,28.49914159710678,2024,1,6,True,28.49914159710678,Media,Pequeña,Domingo,0.3962868124528454,Bajo_Valor,Medio,Insatisfecho
3615,728,87.47306773290924,5,2024-05-07,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,39.36288047980917,2024,2,1,False,39.36288047980917,Media,Pequeña,Martes,0.3019811063527827,Bajo_Valor,Medio,Insatisfecho
3616,728,92.64733039143924,1,2024-03-16,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.16183259785981,2024,1,5,True,23.16183259785981,Baja,Pequeña,Sábado,0.320378471643743,Bajo_Valor,Medio,Insatisfecho
3617,728,67.48762639797022,3,2024-03-13,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.246287919391065,2024,1,2,False,20.246287919391065,Baja,Pequeña,Miércoles,0.2309218097912142,Bajo_Valor,Medio,Insatisfecho
3618,729,31.879614969379684,2,2024-08-20,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,12.751845987751874,2024,3,1,False,12.751845987751874,Baja,Micro,Martes,0.1043156367442154,Medio_Valor,Medio,Satisfecho
3619,729,64.77628286601407,2,2024-12-08,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,25.91051314640563,2024,4,6,True,25.91051314640563,Media,Pequeña,Domingo,0.2212814840716746,Medio_Valor,Medio,Satisfecho
3620,729,39.05717562676638,3,2024-04-15,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,11.717152688029914,2024,2,0,False,11.717152688029914,Baja,Micro,Lunes,0.1298358343117435,Medio_Valor,Medio,Satisfecho
3621,729,61.45338127545068,5,2024-01-09,Libros y Medios,1,0.45,BookHub,24.99,0.08,-0.03,25,4.7,27.654021573952807,2024,1,1,False,27.654021573952807,Media,Pequeña,Martes,0.2094667312417756,Medio_Valor,Medio,Satisfecho
3622,729,50.57373949193016,2,2024-04-28,Ropa y Accesorios,4,0.4,Proveedor_Desconocido,89.99,0.22,0.12,12,4.5,20.229495796772067,2024,2,6,True,20.229495796772067,Baja,Pequeña,Domingo,0.1707835878964613,Medio_Valor,Medio,Satisfecho
3623,730,37.37558819381915,5,2024-02-19,Libros y Medios,2,0.45,BookHub,24.99,0.08,-0.03,25,4.7,16.819014687218615,2024,1,0,False,16.819014687218615,Baja,Micro,Lunes,0.1238568610136606,Medio_Valor,Alto,Neutral
3624,730,142.84984845996686,3,2024-01-10,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,42.85495453799006,2024,1,2,False,42.85495453799006,Media,Pequeña,Miércoles,0.4988761870448269,Medio_Valor,Alto,Neutral
3625,730,70.50969042702144,1,2024-04-22,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.62742260675536,2024,2,0,False,17.62742260675536,Baja,Pequeña,Lunes,0.2416669187167286,Medio_Valor,Alto,Neutral
3626,730,51.64423026954093,1,2024-09-22,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,12.911057567385232,2024,3,6,True,12.911057567385232,Baja,Pequeña,Domingo,0.1745897746279838,Medio_Valor,Alto,Neutral
3627,730,23.371492998191023,3,2024-03-18,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,7.011447899457306,2024,1,0,False,7.011447899457306,Baja,Micro,Lunes,0.0740645578613213,Medio_Valor,Alto,Neutral
3628,730,110.72563186940248,1,2024-02-05,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,27.68140796735062,2024,1,0,False,27.68140796735062,Media,Pequeña,Lunes,0.3846568313017911,Medio_Valor,Alto,Neutral
3629,730,80.77094327655996,2,2024-07-20,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,32.30837731062399,2024,3,5,True,32.30837731062399,Media,Pequeña,Sábado,0.2781513474120243,Medio_Valor,Alto,Neutral
3630,730,198.4472679291104,1,2024-11-07,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,49.6118169822776,2024,4,3,False,49.6118169822776,Media,Grande,Jueves,0.6965557604855723,Medio_Valor,Alto,Neutral
3631,731,45.464191318801085,2,2024-04-27,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.185676527520435,2024,2,5,True,18.185676527520435,Baja,Micro,Sábado,0.1526163183903707,Riesgo,Medio,Insatisfecho
3632,731,136.50333483034507,3,2024-07-08,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,40.95100044910352,2024,3,0,False,40.95100044910352,Media,Pequeña,Lunes,0.4763108212577366,Riesgo,Medio,Insatisfecho
3633,731,64.7639049141292,2,2024-08-29,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,25.90556196565168,2024,3,3,False,25.90556196565168,Media,Pequeña,Jueves,0.2212374736073035,Riesgo,Medio,Insatisfecho
3634,731,40.40303198710263,1,2024-10-19,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.100757996775656,2024,4,5,True,10.100757996775656,Baja,Micro,Sábado,0.1346210979762098,Riesgo,Medio,Insatisfecho
3635,731,55.31665938980853,1,2024-06-17,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,13.829164847452132,2024,2,0,False,13.829164847452132,Baja,Pequeña,Lunes,0.187647291126367,Riesgo,Medio,Insatisfecho
3636,732,75.5166970187952,2,2024-08-17,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,30.20667880751808,2024,3,5,True,30.20667880751808,Media,Pequeña,Sábado,0.2594695961921853,Bajo_Valor,Medio,Insatisfecho
3637,732,51.6822713787759,1,2024-02-17,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,12.920567844693975,2024,1,5,True,12.920567844693975,Baja,Pequeña,Sábado,0.1747250318093168,Bajo_Valor,Medio,Insatisfecho
3638,732,32.652144857288526,3,2024-05-29,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,9.795643457186555,2024,2,2,False,9.795643457186555,Baja,Micro,Miércoles,0.1070624077305343,Bajo_Valor,Medio,Insatisfecho
3639,732,39.49256743423325,3,2024-12-08,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,11.847770230269974,2024,4,6,True,11.847770230269974,Baja,Micro,Domingo,0.1313838929734844,Bajo_Valor,Medio,Insatisfecho
3640,733,94.9107341308437,1,2024-07-26,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.727683532710923,2024,3,4,False,23.727683532710923,Baja,Pequeña,Viernes,0.3284261236751108,Bajo_Valor,Medio,Neutral
3641,733,36.29161310684728,2,2024-03-01,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.516645242738912,2024,1,4,False,14.516645242738912,Baja,Micro,Viernes,0.1200027301050863,Bajo_Valor,Medio,Neutral
3642,733,47.51017764478839,2,2024-11-26,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,19.00407105791536,2024,4,1,False,19.00407105791536,Baja,Micro,Martes,0.159890931277957,Bajo_Valor,Medio,Neutral
3643,734,37.177962264109645,2,2024-04-26,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.871184905643858,2024,2,4,False,14.871184905643858,Baja,Micro,Viernes,0.1231541915398105,Bajo_Valor,Medio,Insatisfecho
3644,734,81.95421794435453,3,2024-08-26,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.58626538330636,2024,3,0,False,24.58626538330636,Baja,Pequeña,Lunes,0.2823585432464045,Bajo_Valor,Medio,Insatisfecho
3645,734,252.35313429286413,2,2024-12-20,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,100.94125371714566,2024,4,4,False,100.94125371714566,Alta,Grande,Viernes,0.8882209271513521,Bajo_Valor,Medio,Insatisfecho
3646,734,92.68674504740288,2,2024-02-17,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,37.07469801896115,2024,1,5,True,37.07469801896115,Media,Pequeña,Sábado,0.3205186125433136,Bajo_Valor,Medio,Insatisfecho
3647,734,44.116271565043455,4,2024-09-01,Deportes,9,0.35,SportPro,119.99,0.12,0.15,10,4.3,15.440695047765209,2024,3,6,True,15.440695047765209,Baja,Micro,Domingo,0.147823718221166,Bajo_Valor,Medio,Insatisfecho
3648,734,81.90287334845394,1,2024-10-19,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,20.475718337113484,2024,4,5,True,20.475718337113484,Baja,Pequeña,Sábado,0.2821759848127033,Bajo_Valor,Medio,Insatisfecho
3649,734,45.82907531122036,3,2024-01-05,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,13.748722593366107,2024,1,4,False,13.748722593366107,Baja,Micro,Viernes,0.1539136827764432,Bajo_Valor,Medio,Insatisfecho
3650,735,77.54623331611032,2,2024-04-09,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,31.01849332644413,2024,2,1,False,31.01849332644413,Media,Pequeña,Martes,0.2666857201304272,Riesgo,Medio,Insatisfecho
3651,735,152.31491634481674,2,2024-07-23,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,60.9259665379267,2024,3,1,False,60.9259665379267,Media,Grande,Martes,0.5325297378738046,Riesgo,Medio,Insatisfecho
3652,735,68.3047082939774,3,2024-06-28,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.49141248819322,2024,2,4,False,20.49141248819322,Baja,Pequeña,Viernes,0.2338269878050696,Riesgo,Medio,Insatisfecho
3653,735,85.2028781829901,3,2024-01-17,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,25.56086345489703,2024,1,2,False,25.56086345489703,Media,Pequeña,Miércoles,0.2939093270122555,Riesgo,Medio,Insatisfecho
3654,736,70.03452201674175,2,2024-03-30,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,28.0138088066967,2024,1,5,True,28.0138088066967,Media,Pequeña,Sábado,0.2399774322341997,Bajo_Valor,Bajo,Muy_Satisfecho
3655,736,116.1525666784459,3,2024-04-17,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,34.845770003533765,2024,2,2,False,34.845770003533765,Media,Pequeña,Miércoles,0.4039525858239562,Bajo_Valor,Bajo,Muy_Satisfecho
3656,736,101.46622048777084,4,2024-07-08,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,35.51317717071979,2024,3,0,False,35.51317717071979,Media,Pequeña,Lunes,0.351734503076662,Bajo_Valor,Bajo,Muy_Satisfecho
3657,736,56.81176130685115,5,2024-06-28,Libros y Medios,6,0.45,BookHub,24.99,0.08,-0.03,25,4.7,25.56529258808301,2024,2,4,False,25.565292588083015,Media,Pequeña,Viernes,0.1929632052826968,Bajo_Valor,Bajo,Muy_Satisfecho
3658,737,101.49915726098328,3,2024-09-05,Hogar y Jardín,9,0.3,HomeMax,149.99,0.18,0.06,15,4.1,30.449747178294984,2024,3,3,False,30.449747178294984,Media,Pequeña,Jueves,0.3518516115205667,Bajo_Valor,Bajo,Insatisfecho
3659,737,77.9231932470315,4,2024-09-07,Deportes,9,0.35,SportPro,119.99,0.12,0.15,10,4.3,27.273117636461027,2024,3,5,True,27.273117636461027,Media,Pequeña,Sábado,0.2680260211562709,Bajo_Valor,Bajo,Insatisfecho
3660,737,54.05281988764984,1,2024-01-20,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,13.51320497191246,2024,1,5,True,13.51320497191246,Baja,Pequeña,Sábado,0.183153642750781,Bajo_Valor,Bajo,Insatisfecho
